frame,effective_expert_kl_coef,expert_kl_loss,expert_action_mse,approx_kl,entropy,actor_grad_norm,effective_actor_lr,effective_critic_lr,TP_loss
11010048,0.39512574672698975,0.39784130454063416,0.017902858555316925,0.1055925115942955,-5.93953800201416,0.20992834866046906,0.00011459545930847526,0.0005000000237487257,0.00013322732411324978
11075584,0.3948390483856201,0.26097819209098816,0.011744019575417042,0.10357312858104706,-5.935268402099609,0.1993010938167572,0.0001152180484496057,0.0005000000237487257,0.0006473836838267744
11141120,0.3945523202419281,0.20619288086891174,0.009278679266571999,0.14086733758449554,-5.931119441986084,0.13192006945610046,0.00011584063759073615,0.0005000000237487257,0.0011861969251185656
11206656,0.3942655920982361,0.21982410550117493,0.009892086498439312,0.20023323595523834,-5.927065849304199,0.22931577265262604,0.00011646323400782421,0.0005000000237487257,0.00042885285802185535
11272192,0.39397889375686646,0.18238678574562073,0.008207404986023903,0.14142312109470367,-5.922975063323975,0.1825144737958908,0.00011708582314895466,0.0005000000237487257,0.0003521959879435599
11337728,0.39369216561317444,0.7007907032966614,0.03153558075428009,0.07034456729888916,-5.918795108795166,0.1568201780319214,0.00011770841956604272,0.0005000000237487257,0.000330910348566249
11403264,0.3934054374694824,0.2871992588043213,0.012923967093229294,0.061270345002412796,-5.914697647094727,0.19783994555473328,0.00011833100870717317,0.0005000000237487257,9.189503907691687e-05
11468800,0.3931187093257904,0.22921402752399445,0.010314632207155228,0.07624901831150055,-5.910593032836914,0.17237631976604462,0.00011895359784830362,0.0005000000237487257,0.00038579662214033306
11534336,0.3928320109844208,0.232468843460083,0.01046109851449728,0.10774058103561401,-5.9063897132873535,0.21700681746006012,0.00011957619426539168,0.0005000000237487257,0.0022893326822668314
11599872,0.39254528284072876,0.7704846262931824,0.03467181324958801,0.03528342396020889,-5.904067516326904,12.430704116821289,0.00012019878340652213,0.0005000000237487257,0.00023981780395843089
11665408,0.39225855469703674,0.3416200876235962,0.015372904017567635,0.013919271528720856,-5.898411750793457,85.05364990234375,0.00012082137254765257,0.0005000000237487257,7.505025860155001e-05
11730944,0.3919718265533447,0.46047523617744446,0.02072138711810112,0.011984889395534992,-5.8931074142456055,49.728858947753906,0.00012144396896474063,0.0005000000237487257,0.00017611993825994432
11796480,0.3916851282119751,0.424008846282959,0.019080400466918945,0.005187667440623045,-5.891094207763672,63.281558990478516,0.00012206655810587108,0.0005000000237487257,0.0005580631550401449
11862016,0.3913984000682831,0.24130716919898987,0.010858822613954544,0.022769009694457054,-5.8851637840271,29.289836883544922,0.00012268914724700153,0.0005000000237487257,0.0008822974632494152
11927552,0.39111167192459106,0.1495625525712967,0.006730315741151571,0.051594506949186325,-5.880844593048096,0.1865978240966797,0.0001233117509400472,0.0005000000237487257,0.0009104962227866054
11993088,0.39082497358322144,0.15859465301036835,0.00713675981387496,0.049943555146455765,-5.876567363739014,1.5841774940490723,0.00012393434008117765,0.0005000000237487257,0.002408177126199007
12058624,0.3905382454395294,0.16072431206703186,0.00723259337246418,0.020620984956622124,-5.873340606689453,53.69140625,0.0001245569292223081,0.0005000000237487257,0.0007243503932841122
12124160,0.3902515172958374,0.7447177767753601,0.03351229801774025,0.016834642738103867,-5.868113994598389,57.04164505004883,0.00012517951836343855,0.0005000000237487257,0.00027477130061015487
12189696,0.3899647891521454,0.5553144216537476,0.02498915046453476,0.04093793034553528,-5.864149570465088,1.3311715126037598,0.000125802107504569,0.0005000000237487257,0.00011449393059592694
12255232,0.38967809081077576,0.4856541156768799,0.02185443602502346,0.014881337061524391,-5.86116886138916,32.50288391113281,0.00012642471119761467,0.0005000000237487257,0.0001272624940611422
12320768,0.38939136266708374,0.2795126140117645,0.012578067369759083,0.03600749000906944,-5.855698585510254,1.5477755069732666,0.00012704730033874512,0.0005000000237487257,0.0005452060140669346
12386304,0.3891046345233917,0.23554515838623047,0.010599532164633274,0.035566266626119614,-5.85147762298584,1.4953235387802124,0.00012766988947987556,0.0005000000237487257,0.0007431462872773409
12451840,0.3888179063796997,0.1814848780632019,0.00816681981086731,0.020998911932110786,-5.847026824951172,36.45500183105469,0.000128292478621006,0.0005000000237487257,0.00042462971759960055
12517376,0.3885312080383301,0.6098306775093079,0.027442380785942078,0.039727505296468735,-5.843038558959961,0.1823795884847641,0.00012891506776213646,0.0005000000237487257,0.0005257005104795098
12582912,0.38824447989463806,0.8905860185623169,0.040076375007629395,0.03894495591521263,-5.838701248168945,1.0317254066467285,0.0001295376569032669,0.0005000000237487257,0.00022624274424742907
12648448,0.38795775175094604,0.5279555916786194,0.023758001625537872,0.041895050555467606,-5.8344221115112305,1.996142864227295,0.00013016026059631258,0.0005000000237487257,0.00013371430395636708
12713984,0.3876710534095764,0.30505242943763733,0.013727359473705292,0.05238769203424454,-5.83038854598999,0.2440633773803711,0.00013078284973744303,0.0005000000237487257,0.0003425560425966978
12779520,0.3873843252658844,0.2507329285144806,0.011282981373369694,0.07061755657196045,-5.826280117034912,0.1552756279706955,0.00013140543887857348,0.0005000000237487257,0.001162240281701088
12845056,0.3870975971221924,0.21185079216957092,0.009533286094665527,0.04235544055700302,-5.822027206420898,0.18224945664405823,0.00013202802801970392,0.0005000000237487257,0.00045536475954577327
12910592,0.38681086897850037,0.1968158632516861,0.008856713771820068,0.04947150498628616,-5.817746639251709,1.3371756076812744,0.00013265061716083437,0.0005000000237487257,0.00029647446353919804
12976128,0.38652417063713074,0.7392691373825073,0.03326711058616638,0.040082745254039764,-5.813108444213867,3.6985058784484863,0.00013327322085388005,0.0005000000237487257,0.0002166543563362211
13041664,0.3862374424934387,0.46817681193351746,0.02106795832514763,0.02040732651948929,-5.80754280090332,40.38187789916992,0.0001338958099950105,0.0005000000237487257,8.112905925372615e-05
13107200,0.3859507143497467,0.2490372657775879,0.011206679046154022,0.045438192784786224,-5.80582857131958,4.1172895431518555,0.00013451839913614094,0.0005000000237487257,0.00022642065596301109
13172736,0.3856639862060547,0.4963339567184448,0.022335030138492584,0.0405835323035717,-5.801271438598633,0.21008896827697754,0.0001351409882772714,0.0005000000237487257,0.0013667484745383263
13238272,0.38537728786468506,0.6739827394485474,0.030329225584864616,0.042273394763469696,-5.797613620758057,19.94940757751465,0.00013576357741840184,0.0005000000237487257,0.00019117360352538526
13303808,0.38509055972099304,0.29990166425704956,0.01349557749927044,0.039098337292671204,-5.792959213256836,5.160070896148682,0.0001363861811114475,0.0005000000237487257,6.0093898355262354e-05
13369344,0.384803831577301,0.6116549968719482,0.027524475008249283,0.010038706474006176,-5.7884626388549805,65.67190551757812,0.00013700877025257796,0.0005000000237487257,0.000136329690576531
13434880,0.3845171332359314,0.3975982964038849,0.01789192482829094,0.033523403108119965,-5.784402370452881,34.63594436645508,0.0001376313593937084,0.0005000000237487257,0.0005088428733870387
13500416,0.3842304050922394,0.24427050352096558,0.010992174036800861,0.03762152045965195,-5.780208587646484,0.1714911311864853,0.00013825394853483886,0.0005000000237487257,0.0006624688394367695
13565952,0.38394367694854736,0.37185463309288025,0.016733458265662193,0.035161346197128296,-5.776981353759766,10.575156211853027,0.0001388765376759693,0.0005000000237487257,0.0004493427986744791
13631488,0.38365694880485535,0.24175526201725006,0.010878987610340118,0.03875908628106117,-5.7733564376831055,24.216270446777344,0.00013949914136901498,0.0005000000237487257,0.000812424928881228
13697024,0.3833702504634857,0.3035939633846283,0.013661729171872139,0.045550018548965454,-5.7676167488098145,0.25658631324768066,0.00014012173051014543,0.0005000000237487257,0.0007528713322244585
13762560,0.3830835223197937,1.1749297380447388,0.052871838212013245,0.0310804545879364,-5.763265132904053,14.332235336303711,0.00014074431965127587,0.0005000000237487257,0.000376254873117432
13828096,0.3827967941761017,0.5579593181610107,0.02510816976428032,0.011060953140258789,-5.758028507232666,45.360191345214844,0.00014136690879240632,0.0005000000237487257,0.0001029598934110254
13893632,0.38251006603240967,0.4830807149410248,0.021738633513450623,0.026819594204425812,-5.754458427429199,21.309356689453125,0.00014198949793353677,0.0005000000237487257,0.00017338628822471946
13959168,0.38222336769104004,0.4322167932987213,0.019449755549430847,0.014462544582784176,-5.751294136047363,48.827735900878906,0.00014261210162658244,0.0005000000237487257,0.001294401939958334
14024704,0.381936639547348,0.35667282342910767,0.016050275415182114,0.0271045733243227,-5.746287822723389,20.802291870117188,0.0001432346907677129,0.0005000000237487257,0.0008904538117349148
14090240,0.381649911403656,0.2873357832431793,0.012930110096931458,0.03250907361507416,-5.742183208465576,14.131930351257324,0.00014385727990884334,0.0005000000237487257,0.00030918134143576026
14155776,0.3813632130622864,0.6214986443519592,0.027967441827058792,0.0329754576086998,-5.734839916229248,11.107399940490723,0.00014447986904997379,0.0005000000237487257,0.0004958905046805739
14221312,0.38107648491859436,0.7185204029083252,0.03233342245221138,0.027604147791862488,-5.7324957847595215,21.06824493408203,0.00014510245819110423,0.0005000000237487257,0.00023814031737856567
14286848,0.38078975677490234,0.577242910861969,0.02597593329846859,0.015693094581365585,-5.726712226867676,41.55021667480469,0.0001457250618841499,0.0005000000237487257,0.0001066994882421568
14352384,0.3805030286312103,0.3682871162891388,0.016572920605540276,0.01771301031112671,-5.723015785217285,39.904319763183594,0.00014634765102528036,0.0005000000237487257,0.00023110548499971628
14417920,0.3802163302898407,0.3536157011985779,0.015912707895040512,0.03303753584623337,-5.720521926879883,11.821094512939453,0.0001469702401664108,0.0005000000237487257,0.001016169786453247
14483456,0.3799296021461487,0.2451624870300293,0.01103231217712164,0.03234514221549034,-5.7173357009887695,3.525808095932007,0.00014759282930754125,0.0005000000237487257,0.0003962684131693095
14548992,0.37964287400245667,0.20722843706607819,0.009325280785560608,0.0520983561873436,-5.712822914123535,1.4199000597000122,0.0001482154184486717,0.0005000000237487257,0.00028865464264526963
14614528,0.37935614585876465,0.9315162301063538,0.041918233036994934,0.03612634539604187,-5.708336353302002,16.56662940979004,0.00014883802214171737,0.0005000000237487257,0.000248948868829757
14680064,0.379069447517395,0.5433475375175476,0.024450641125440598,0.036036401987075806,-5.703198432922363,7.977686405181885,0.00014946061128284782,0.0005000000237487257,7.900635682744905e-05
14745600,0.378782719373703,0.31141623854637146,0.014013729989528656,0.04179197549819946,-5.700245380401611,0.21269890666007996,0.00015008320042397827,0.0005000000237487257,0.00018122539040632546
14811136,0.378495991230011,0.270225465297699,0.012160146608948708,0.06505202502012253,-5.696154594421387,0.1426842361688614,0.00015070578956510872,0.0005000000237487257,0.0009214342571794987
14876672,0.37820929288864136,0.6250922679901123,0.028129152953624725,0.039618752896785736,-5.691396713256836,12.024202346801758,0.00015132837870623916,0.0005000000237487257,0.00018569169333204627
14942208,0.37792256474494934,0.24432747066020966,0.010994737036526203,0.010780122131109238,-5.688783168792725,77.69281005859375,0.00015195098239928484,0.0005000000237487257,6.10829665674828e-05
15007744,0.3776358366012573,0.5573676228523254,0.025081541389226913,0.006470112595707178,-5.6855316162109375,69.17989349365234,0.0001525735715404153,0.0005000000237487257,0.0001103846516343765
15073280,0.3773491084575653,0.2689800560474396,0.012104104273021221,0.0084454994648695,-5.6800408363342285,75.458251953125,0.00015319616068154573,0.0005000000237487257,0.0003771599440369755
15138816,0.3770624101161957,0.24301883578300476,0.010935848578810692,0.050342220813035965,-5.674890041351318,3.9575448036193848,0.00015381874982267618,0.0005000000237487257,0.0004972247406840324
15204352,0.37677568197250366,0.16925674676895142,0.007616553455591202,0.031755849719047546,-5.67246150970459,11.6997709274292,0.00015444133896380663,0.0005000000237487257,0.00038821296766400337
15269888,0.37648895382881165,0.19558383524417877,0.008801272138953209,0.023171115666627884,-5.6669602394104,43.015159606933594,0.0001550639426568523,0.0005000000237487257,0.0021400984842330217
15335424,0.37620222568511963,0.2375776320695877,0.010690994560718536,0.03064882755279541,-5.663297176361084,11.673271179199219,0.00015568653179798275,0.0005000000237487257,0.0005102860159240663
15400960,0.37591552734375,0.6911418437957764,0.03110138326883316,0.039421405643224716,-5.657742500305176,11.623945236206055,0.0001563091209391132,0.0005000000237487257,0.00015612386050634086
15466496,0.375628799200058,0.4373947083950043,0.019682761281728745,0.01565278321504593,-5.654645919799805,26.209726333618164,0.00015693171008024365,0.0005000000237487257,7.231620111269876e-05
15532032,0.37534207105636597,0.3249300718307495,0.014621851965785027,0.009563619270920753,-5.648798942565918,43.551334381103516,0.0001575542992213741,0.0005000000237487257,0.00016652990598231554
15597568,0.37505537271499634,0.2815292179584503,0.01266881637275219,0.02205592580139637,-5.645266532897949,28.173721313476562,0.00015817690291441977,0.0005000000237487257,0.00067231833236292
15663104,0.3747686445713043,0.22174319624900818,0.009978444315493107,0.008859223686158657,-5.642932891845703,54.48340606689453,0.00015879949205555022,0.0005000000237487257,0.0005317596369422972
15728640,0.3744819164276123,0.16158394515514374,0.007271277718245983,0.02937866933643818,-5.636951923370361,25.456945419311523,0.00015942208119668067,0.0005000000237487257,0.00046405347529798746
15794176,0.3741951882839203,0.6387316584587097,0.028742926195263863,0.016739903017878532,-5.632308006286621,42.388771057128906,0.0001600446703378111,0.0005000000237487257,0.0005345960962586105
15859712,0.37390848994255066,0.4737817645072937,0.021320179104804993,0.01045237947255373,-5.628328800201416,51.505043029785156,0.00016066725947894156,0.0005000000237487257,0.00011675611312966794
15925248,0.37362176179885864,0.36917999386787415,0.016613099724054337,0.009747974574565887,-5.624436378479004,47.22748565673828,0.00016128986317198724,0.0005000000237487257,0.00012014844105578959
15990784,0.3733350336551666,0.20972365140914917,0.009437563829123974,0.03625193238258362,-5.620769500732422,1.0771732330322266,0.00016191245231311768,0.0005000000237487257,0.0009426144533790648
16056320,0.3730483055114746,0.20737652480602264,0.009331944398581982,0.013581804931163788,-5.616518974304199,39.459022521972656,0.00016253504145424813,0.0005000000237487257,0.0008667115471325815
16121856,0.372761607170105,0.1486567109823227,0.006689552217721939,0.010960632935166359,-5.61004114151001,43.134483337402344,0.00016315763059537858,0.0005000000237487257,0.00016298893024213612
16187392,0.37247487902641296,0.4879939556121826,0.021959729492664337,0.013827142305672169,-5.60756778717041,50.652137756347656,0.00016378021973650903,0.0005000000237487257,0.00039616780122742057
16252928,0.37218815088272095,0.4287511706352234,0.019293805584311485,0.011140501126646996,-5.601844787597656,51.177913665771484,0.00016440280887763947,0.0005000000237487257,0.00011705639190040529
16318464,0.3719014525413513,0.3653765916824341,0.016441944986581802,0.013710840605199337,-5.599720001220703,39.28935623168945,0.00016502541257068515,0.0005000000237487257,7.822902989573777e-05
16384000,0.3716147243976593,0.18616677820682526,0.008377505466341972,0.022466856986284256,-5.594147205352783,24.790590286254883,0.0001656480017118156,0.0005000000237487257,0.0005817713099531829
16449536,0.3713279962539673,0.17356768250465393,0.007810546085238457,0.02925189770758152,-5.591616630554199,9.819567680358887,0.00016627059085294604,0.0005000000237487257,0.0012520892778411508
16515072,0.37104126811027527,0.7418368458747864,0.033382657915353775,0.02669152058660984,-5.587200164794922,37.58131408691406,0.0001668931799940765,0.0005000000237487257,0.00017938626115210354
16580608,0.37075456976890564,0.23975352942943573,0.010788909159600735,0.040442951023578644,-5.583258152008057,2.237542152404785,0.00016751576913520694,0.0005000000237487257,6.481988384621218e-05
16646144,0.3704678416252136,0.46260687708854675,0.020817309617996216,0.008757893927395344,-5.579585075378418,67.82251739501953,0.0001681383728282526,0.0005000000237487257,0.00010727705375757068
16711680,0.3701811134815216,0.22453664243221283,0.010104150511324406,0.0113384323194623,-5.576386451721191,75.25653839111328,0.00016876096196938306,0.0005000000237487257,0.00036515871761366725
16777216,0.3698943853378296,0.22809015214443207,0.010264057666063309,0.06370101124048233,-5.570559501647949,0.2150779515504837,0.0001693835511105135,0.0005000000237487257,0.0006102710030972958
16842752,0.36960768699645996,0.16488894820213318,0.007420002948492765,0.038663916289806366,-5.566408157348633,0.09783568978309631,0.00017000614025164396,0.0005000000237487257,0.00038291391683742404
